pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
4951	Küçük bir kız bir scooter satıyor	Bir bebek fil tarafından küçük bir ağaç yeniliyor	1.0	NEUTRAL
4953	Küçük bir kız bir scooter satıyor	Bir bebek fil küçük bir ağaç yiyor	1.0	NEUTRAL
4954	Bir çocuk caddede yürüyor ve bir cip yukarı çekiyor	Bir çocuk caddede yürüyor ve bir cip duruyor	4.4	ENTAILMENT
4957	Arabadaki bir adam, bir yol boyunca kimin yanında çekiliyor	Arabadaki bir adam, yol boyunca yürüyen bir kadının yanına çekilmiyor	3.2	CONTRADICTION
4959	Arabadaki bir adam, yol boyunca yürüyen bir kadının yanına çekilmiyor	Bir çocuk caddede yürüyor ve bir cip yukarı çekiyor	2.7	NEUTRAL
4960	Arabadaki bir adam, bir yol boyunca kimin yanında çekiliyor	Bir çocuk caddede yürüyor ve bir cip duruyor	2.0	NEUTRAL
4961	Bir çocuk caddede yürüyor ve bir cip yukarı çekmiyor	Arabadaki bir adam, bir yol boyunca kimin yanında çekiliyor	2.2	NEUTRAL
4964	Bir kadın sarımsak kesmiyor	Bir kadın sarımsak kesiyor	3.1	CONTRADICTION
4965	Bir kadın balığı kesiyor	Bir kadın balık dilimliyor	5.0	ENTAILMENT
4967	Bir kadın balığı kesiyor	Bir kadın sarımsak kesiyor	3.2	NEUTRAL
4968	Bir kadın sarımsak kesiyor	Balık dilimleyen kadın yok	2.0	NEUTRAL
4970	Bir kadın balık dilimliyor	Bir kadın sarımsak kesmiyor	2.4	NEUTRAL
4971	Bir kadın balık dilimliyor	Bir kadın sarımsak kesiyor	2.535	NEUTRAL
4974	Birisi kirpi tutuyor	Birisi küçük bir hayvan tutuyor	4.45	ENTAILMENT
4975	Kimse bir kirpi tutmuyor	Birisi kirpi tutuyor	4.2	CONTRADICTION
4977	Kimse bir kirpi tutmuyor	Bir soğan dilimleniyor	1.0	NEUTRAL
4978	Bir soğan doğranıyor	Birisi kirpi tutuyor	1.0	NEUTRAL
4981	Bir kadın tarafından kızartılıyor	Bir kadın bir şeyler kızartıyor	4.8	ENTAILMENT
4982	Bir şey kızartan kadın yok	Bir kadın bir şeyler kızartıyor	3.6	CONTRADICTION
4985	Bir kadın bir şeyler kızartıyor	Bir at bir kadın tarafından bastırılıyor	1.4	NEUTRAL
4989	Bir kadın ata biniyor	Bir kadın bir şeyler kızartıyor	1.5	NEUTRAL
4990	Bir adam tarafından bir e -posta okunuyor	Bir adam bir e -posta okuyor	4.8	ENTAILMENT
4991	Bir adam bir e -posta okuyor	E -posta okurken erkek yok	3.7	CONTRADICTION
4992	Bir kişi bir muz soyuyor	Bir muz bir kişi tarafından soyuluyor	4.9	ENTAILMENT
4996	Bir adam tarafından bir e -posta okunuyor	Bir kişi bir muz soyuyor	1.0	NEUTRAL
4997	Bir kişi bir muz soyuyor	E -posta okurken erkek yok	1.1	NEUTRAL
4998	Bir adam bir e -posta okuyor	Bir kişi bir muz soyuyor	1.0	NEUTRAL
5000	Büyük bir kedi, pençeleriyle plastik bir çekmeceyi açıyor ve içeri atlıyor	Küçük bir kedi, pençeleri ile plastik bir çekmeceyi açıyor ve içeri atlıyor	3.9	NEUTRAL
5002	Bir köpek bir çekmece açıyor ve içine tırmanıyor	Bir kedi bir çekmece açıyor ve içine tırmanıyor	4.1	NEUTRAL
5005	Büyük bir kedi, pençeleriyle plastikten yapılmış bir çekmeceyi açıyor ve içeri atlıyor	Bir kedi bir çekmece açıyor ve içine tırmanıyor	4.2	ENTAILMENT
5007	Büyük bir kedi, pençeleriyle plastik bir çekmeceyi açıyor ve içeri atlıyor	Bir kedi bir çekmece açıyor ve içine tırmanıyor	4.4	ENTAILMENT
5010	Bir soğan bir kadın tarafından dilimleniyor	Bir kadın soğanı dilimliyor	4.9	ENTAILMENT
5011	Bir kadın soğanı dilimliyor	Soğan dilimleyen kadın yok	3.2	CONTRADICTION
5012	Bir adam soğanı kesiyor	Bir soğan bir kadın tarafından dilimleniyor	3.8	NEUTRAL
5014	Bir adam soğanı kesiyor	Bir kadın soğanı dilimliyor	3.5	NEUTRAL
5015	Soğanı kesen bir adam yok	Bir kadın soğanı dilimliyor	3.6	NEUTRAL
5017	Bir kadın bir erkeğin yüzünü boyuyor	Bir erkeğin yüzü bir kadın tarafından boyanıyor	4.9	ENTAILMENT
5018	Bir kadın bir erkeğin yüzünü boyuyor	Bir kadın bir erkeğin yüzünü temizliyor	3.9	NEUTRAL
5022	Bir kadın bir erkeğin yüzünü boyuyor	Kadın tarafından adama makyaj yapılıyor	4.1	ENTAILMENT
5023	Kadın erkeğe makyaj yapmıyor	Bir kadın bir erkeğin yüzünü boyuyor	3.2	NEUTRAL
5024	Kadın erkeğe makyaj koyuyor	Bir erkeğin yüzü bir kadın tarafından boyanıyor	4.5	ENTAILMENT
5025	Bir kadın bir erkeğin yüzünü temizliyor	Kadın erkeğe makyaj koyuyor	2.7	NEUTRAL
5026	Bir adam bir kadının yüzünü boyuyor	Kadın erkeğe makyaj koyuyor	2.5	NEUTRAL
5027	Kadın erkeğe makyaj koyuyor	Bir kadın bir erkeğin yüzünü boyuyor	4.4	ENTAILMENT
5031	Adam telefonda konuşuyor	Adam telefonda konuşmuyor	3.3	CONTRADICTION
5032	Adam telefondan bahsediyor	Adam telefonda konuşuyor	3.6	NEUTRAL
5033	Adam telefonda konuşuyor	Adam telefonda konuşuyor	4.8	ENTAILMENT
5037	Adam telefonda konuşmuyor	Adam telefonda konuşuyor	3.7	CONTRADICTION
5039	Bir adam soğan dilimliyor	Bir adam soğan kesiyor	4.9	ENTAILMENT
5040	Soğan kesen adam yok	Bir adam soğan kesiyor	3.0	CONTRADICTION
5045	Bir kadın soğanı kesiyor	Bir adam soğan dilimliyor	3.7	NEUTRAL
5046	Soğan kesen adam yok	Bir kadın soğanı kesiyor	2.7	NEUTRAL
5048	Bir adam soğanı kesiyor	Bir soğan bir adam tarafından kesiliyor	4.9	ENTAILMENT
5049	Bir adam soğanı kesmiyor	Bir adam soğanı kesiyor	4.2	CONTRADICTION
5050	Bir adam tarafından bir kapı açılıyor	Bir adam bir kapı açıyor	5.0	ENTAILMENT
5053	Bir adam soğanı kesiyor	Kapı açan bir adam yok	1.1	NEUTRAL
5056	Bir adam bir kapı açıyor	Bir adam soğanı kesiyor	1.0	NEUTRAL
5058	Patates kesen bir adam yok	Bir adam patates kesiyor	3.7	CONTRADICTION
5060	Bir adam patates dilimliyor	Patates dilimleyen adam yok	3.5	CONTRADICTION
5064	Bir adam patates dilimliyor	Patates kesen bir adam yok	3.4	CONTRADICTION
5072	Bir kadın tavada bir şeyler kızartıyor	Gitar bir adam tarafından oynanıyor	1.1	NEUTRAL
5073	Bir kadın tavada bir şeyler kızartıyor	Bir adam gitar çalmıyor	1.0	NEUTRAL
5074	Bir adam gitar çalıyor	Bir kadın tavada bir şeyler kızartıyor	1.0	NEUTRAL
5078	Bir kadın keman çalıyor	Keman oynayan kadın yok	3.6	CONTRADICTION
5079	Keman bir kadın tarafından oynanıyor	Bir adam piyano çalıyor	2.7	NEUTRAL
5080	Bir adam piyano çalıyor	Keman oynayan kadın yok	2.3	NEUTRAL
5081	Piyano bir adam tarafından oynanıyor	Bir kadın keman çalıyor	1.9	NEUTRAL
5083	Bir adam piyano çalıyor	Bir kadın keman çalıyor	2.5	NEUTRAL
5085	Bir adam nehirde balık tutuyor	Nehirde balık tutan bir adam yok	3.5	CONTRADICTION
5086	Bir adam şarkı söylüyor ve yolda yürüyor	Bir adam şarkı söylüyor ve kaldırımda yürüyor	4.1	NEUTRAL
5089	Bir adam şarkı söylüyor ve kaldırımda duruyor	Bir adam nehirde balık tutuyor	1.1	NEUTRAL
5091	Nehirde balık tutan bir adam yok	Bir adam şarkı söylüyor ve kaldırımda yürüyor	1.8	NEUTRAL
5092	Bir adam nehirde balık tutuyor	Bir adam şarkı söylüyor ve kaldırımda yürüyor	1.9	NEUTRAL
5096	Bir kadın bir parça et yiyor	Bir kadın bir parça eti baharat ediyor	3.6	NEUTRAL
5097	Bir adam mermi ile bir tüfek yüklüyor	Bir kadın jambon baharat ediyor	1.0	NEUTRAL
5100	Mermi ile tüfek yükleyen bir adam yok	Bir kadın bir parça eti baharat ediyor	1.0	NEUTRAL
5102	Bir Şef tarafından bazı yiyecekler hazırlanıyor	Bir şef biraz yemek hazırlıyor	4.815	ENTAILMENT
5105	Bir şef yemek hazırlıyor	Yemek hazırlayan şef yok	3.2	CONTRADICTION
5107	Yemek hazırlayan şef yok	Bir şef biraz yemek hazırlıyor	3.985	CONTRADICTION
5109	Bir şef biraz yiyecek atıyor	Bir şef yemek hazırlıyor	3.2	NEUTRAL
5114	İki Sumo Ringer savaşmıyor	İki Sumo Ringer savaşıyor	4.1	CONTRADICTION
5115	İki sumo güreşçisi savaşıyor	Bir adam su içinde su oyuncağı sürüyor	1.0	NEUTRAL
5116	Bir adam su içinde su oyuncağı sürüyor	İki Sumo Ringer savaşmıyor	1.0	NEUTRAL
5117	İki Sumo Ringer savaşıyor	Bir adam su içinde su oyuncakla oynuyor	1.0	NEUTRAL
5121	Piyano oynayan kimse yok	Bir kişi piyano çalıyor	3.7	CONTRADICTION
5123	Bir kişi patates dilimliyor	Patates dilimleyen kimse yok	2.9	CONTRADICTION
5124	Bir kişi tarafından bir patates dilimleniyor	Bir kişi piyano çalıyor	1.185	NEUTRAL
5125	Bir kişi piyano çalıyor	Patates dilimleyen kimse yok	1.1	NEUTRAL
5127	Piyano oynayan kimse yok	Bir kişi patates dilimliyor	1.2	NEUTRAL
5132	Pizzaya biraz peynir koyan kimse yok	Bir adam bir pizzaya biraz peynir koyuyor	4.0	CONTRADICTION
5133	Bir adam bir pizzaya rendelenmiş peynir serpiyor	Bir adam bir pizzaya baharat atıyor	3.6	NEUTRAL
5134	Pizzaya biraz peynir koyan kimse yok	Bir adam bir pizzaya rendelenmiş peynir serpiyor	3.4	CONTRADICTION
5135	Bir adam bir pizza üzerine peynir serpiyor	Bir adam bir pizzaya biraz peynir koyuyor	4.7	ENTAILMENT
5136	Bir pizzaya rendelenmiş peynir serpen bir adam yok	Bir adam bir pizzaya biraz peynir koyuyor	3.1	CONTRADICTION
5137	Bir adam bir pizzaya rendelenmiş peynir serpiyor	Bir adam bir pizzaya biraz peynir koyuyor	4.8	ENTAILMENT
5139	Kart hilesi yapan adam yok	Bir adam kart hilesi yapıyor	4.0	CONTRADICTION
5141	Bir adam su ile oynuyor	Bir adam su ile oynamıyor	3.6	CONTRADICTION
5142	Bir adam su ile eğleniyor	Bir adam kart hilesi yapıyor	1.1	NEUTRAL
5145	Kart hilesi yapan adam yok	Bir adam su ile oynuyor	1.2	NEUTRAL
5147	Bir adam bir parça ekmeği tereyağlandırıyor	Bir adam bir dilim ekmeği tereyağlandırıyor	4.6	ENTAILMENT
5149	Bir lemur bir kordonda asılı	Bir lemur bir ipin üzerinde asılı	4.4	ENTAILMENT
5153	Bir adam bir dilim ekmeği tereyağlandırıyor	Bir lemur bir kordonda asılı	1.0	NEUTRAL
5154	Bir lemur bir kordonda asılı	Bir kadın bir parça ekmeği tereyağlandırıyor	1.0	NEUTRAL
5155	Bir lemur bir kordonda asılı	Bir adam bir parça ekmeği tereyağlandırıyor	1.0	NEUTRAL
5160	Bir kadın bir bebeği atık kutusuna koyuyor	Kadın patates içinde delikler açıyor	1.1	NEUTRAL
5161	Bir kadın bir bebeği atık kutusuna koyuyor	Kadın patateste delik açmıyor	1.185	NEUTRAL
5163	Kadın patates atıyor	Atık kutusuna çocuk koyan kadın yok	1.1	NEUTRAL
5166	Lavaboya temizleyici döken bir adam yok	Bir adam lavaboya temizleyici döküyor	4.1	CONTRADICTION
5167	Davullar adam tarafından oynanıyor	Adam davul çalıyor	4.9	ENTAILMENT
5169	Bir adam lavaboya temizleyici döküyor	Davullar adam tarafından oynanıyor	1.0	NEUTRAL
5171	Adam davul çalıyor	Bir adam lavaboyu temizliyor	1.3	NEUTRAL
5175	Derin kızartma yiyecekleri yok	Bir kadın derin kızartıyor	3.1	CONTRADICTION
5176	Bir kadın biraz yemek kızartıyor	Bazı yiyecekler bir kadın tarafından kızartılıyor	5.0	ENTAILMENT
5177	Bir kadın biraz yemek kızartmıyor	Bir kadın biraz yemek kızartıyor	3.6	CONTRADICTION
5178	Bir kadın derin kızartıyor	Bazı yiyecekler bir kadın tarafından kızartılıyor	4.5	ENTAILMENT
5186	Bir kadın bir tavaya yumurta döküyor	Bir kadın bir tavadan yumurta çıkarıyor	2.6	CONTRADICTION
5187	Bir kadın tavaya yumurta döküyor	Bir adam iki köpeği seviyor	1.0	NEUTRAL
5189	Bir kadın bir tavaya yumurta döküyor	Bir adam tarafından iki köpek seviliyor	1.0	NEUTRAL
5191	Bir adam iki köpeği seviyor	Bir kadın bir tavaya yumurta döküyor	1.0	NEUTRAL
5195	Çocuk sessiz	Bir çocuk bir kelime söylüyor	3.0	CONTRADICTION
5197	Bir bebek konuşuyor	Çocuk sessiz	2.6	NEUTRAL
5198	Bir çocuk bir kelime söylüyor	Bir çocuk konuşuyor	3.9	ENTAILMENT
5199	Bir çocuk bir kelime söylüyor	Bebek konuşmuyor	2.2	NEUTRAL
5201	Biraz yapışkan goo bir kadın tarafından bir kaseden çıkarılıyor	Bir kadın bir kaseden biraz yapışkan goo çekiyor	5.0	ENTAILMENT
5204	Kadın makarnayı bir yemeğe koymuyor	Kadın makarnayı bir yemeğe koyuyor	3.3	CONTRADICTION
5208	Bir kadın bir kaseye yapışkan goo koyuyor	Kadın makarnayı bir yemeğe koyuyor	2.8	NEUTRAL
5212	Erkekler futbol oynuyor	Adamlar bir topla oynuyor	4.5	ENTAILMENT
5215	Erkekler futbol oynamıyor	Bir adam motosiklet sürüyor	1.5	NEUTRAL
5216	Erkekler futbol oynuyor	Bir adam motosiklet sürüyor	1.1	NEUTRAL
5219	Bir köpek etrafına bakıyor	Bir hayvan etrafa bakıyor	4.6	ENTAILMENT
5220	Bir köpek etrafına bakıyor	Etrafına bakan köpek yok	2.9	CONTRADICTION
5223	Bir köpek etrafına bakıyor	Bir köpek bir dükkanda bir mobilya parçasına bakıyor	4.3	NEUTRAL
5225	Bir köpek bir mağaza tezgahına bakıyor	Bir hayvan etrafa bakıyor	3.3	NEUTRAL
5226	Bir köpek bir mağaza tezgahına bakıyor	Etrafına bakan köpek yok	3.7	CONTRADICTION
5227	Bir köpek bir mağaza tezgahına bakıyor	Bir köpek etrafına bakıyor	3.9	NEUTRAL
5231	Bir kaplan etrafta dolaşıyor	Bir kaplan etrafta dolaşmıyor	3.6	CONTRADICTION
5232	Bir kaplan dolaşıyor	Bir kaplan yavrusu ses çıkarıyor	3.2	NEUTRAL
5234	Bir kaplan yavrusu kükrüyor	Bir kaplan etrafta dolaşıyor	3.1	NEUTRAL
5236	Bir kaplan etrafta dolaşıyor	Bir kaplan yavrusu ses çıkarıyor	2.9	NEUTRAL
5238	Bir kadın eti kızartıyor	Bir kadın eti kızartmıyor	3.5	CONTRADICTION
5239	Bir kadın bir tencereye sıcak su koyuyor	Bir kadın bir tencerede sıcak suda yemek pişiriyor	4.4	NEUTRAL
5242	Bir kadın eti kızartıyor	Bir kadın yiyecekleri soğuk suya yerleştiriyor	3.165	NEUTRAL
5244	Bir kadın eti kızartmıyor	Bir kadın bir tencereye sıcak su koyuyor	3.4	NEUTRAL
5246	Trompet bir adam tarafından oynanıyor	Bir adam trompeti oynuyor	4.7	ENTAILMENT
5247	Bir kadın trompet çalıyor	Bir adam trompeti oynuyor	3.1	NEUTRAL
5248	Birisi kurbağa ile oynuyor	Birisi kurbağa ile oynuyor	4.2	NEUTRAL
5249	Kimse kurbağayla oynamıyor	Birisi kurbağa ile oynuyor	3.9	CONTRADICTION
5251	Kimse kurbağayla oynamıyor	Bir adam trompeti oynuyor	1.0	NEUTRAL
5253	Bir kadın trompet çalıyor	Birisi kurbağa ile oynuyor	1.7	NEUTRAL
5254	Bir adam trompeti oynuyor	Birisi kurbağa ile oynuyor	1.7	NEUTRAL
5258	Kişi ata biniyor	Kişi ata binmiyor	3.8	CONTRADICTION
5260	Bir adam ata biniyor	Kişi ata binmiyor	3.7	NEUTRAL
5261	Bir at bir adam tarafından bastırılıyor	Kişi ata biniyor	4.7	ENTAILMENT
5262	Ata binen kimse yok	Kişi ata biniyor	3.5	NEUTRAL
5263	Bir adam ata biniyor	Kişi ata biniyor	4.6	ENTAILMENT
5264	Bir kişi bir kağıdı katlıyor	Bir kişi bir parça kağıt katlıyor	3.5	NEUTRAL
5267	Birisi bir parça kağıt katlıyor	Kimse bir parça kağıt katlamıyor	2.8	CONTRADICTION
5269	Kimse bir parça kağıt katlamıyor	Bir kişi bir parça kağıt katlıyor	2.8	CONTRADICTION
5276	Genç bir çocuk işaret dili kullanıyor	Genç bir kız işaret dili kullanıyor	4.1	NEUTRAL
5277	İşaret dili genç bir kız tarafından kullanılıyor	Bir kız işaret dili ile iletişim kuruyor	4.7	ENTAILMENT
5278	Bir kız işaret dili ile iletişim kuruyor	Genç bir çocuk işaret dili kullanıyor	3.3	NEUTRAL
5282	Bir tavşan doldurulmuş bir tavşanla oynuyor	Bir tavşan doldurulmuş bir tavşanla oynuyor	4.5	ENTAILMENT
5288	Bir tavşan oyuncak tavşanla oynuyor	Bir tavşan doldurulmuş bir tavşanla oynuyor	4.4	ENTAILMENT
5291	Bir adam bir tarlada ip atlıyor	Bir adam dışarıda ip atlıyor	4.5	ENTAILMENT
5294	Bir kadın salatalık dilimlemiyor	Bir kadın salatalık dilimliyor	3.935	CONTRADICTION
5296	Bir adam dışarıda ip atlıyor	Bir kadın salatalık dilimlemiyor	1.0	NEUTRAL
5298	Bir kadın salatalık dilimliyor	Bir kadın dışarıda ip atlıyor	1.3	NEUTRAL
5303	Adam bir patates dilimlemiyor	Adam bir patates dilimliyor	3.9	CONTRADICTION
5304	Bir patates adam tarafından dilimleniyor	Bir adam patates dilimliyor	4.6	ENTAILMENT
5306	Adam bir patates dilimliyor	Patates bir erkek tarafından dilimleniyor	4.7	ENTAILMENT
5311	Bir kız tarafından bir rüzgar enstrümanı çalınıyor	Bir kız rüzgar enstrümanı çalıyor	4.9	ENTAILMENT
5313	Bir kız flüt oynuyor	Bir kız tarafından bir rüzgar enstrümanı çalınıyor	4.3	ENTAILMENT
5314	Bir kız flüt oynuyor	Bir çocuk rüzgar enstrümanı çalıyor	3.1	NEUTRAL
5317	Bir kız flüt oynuyor	Bir kız rüzgar enstrümanı çalıyor	4.4	ENTAILMENT
5318	Bir kişi tarafından bir klavye çalınıyor	Bir kişi klavye oynuyor	4.8	ENTAILMENT
5319	Bir kişi klavye oynuyor	Bir kişi klavye oynamıyor	4.0	CONTRADICTION
5321	Birisi piyano çalıyor	Birisi piyano oynamıyor	3.0	CONTRADICTION
5324	Birisi piyano çalıyor	Bir kişi tarafından bir klavye çalınıyor	3.8	NEUTRAL
5325	Birisi piyano çalıyor	Bir kişi klavye oynamıyor	3.0	NEUTRAL
5327	Bir adam havuza atlıyor	Bir adam havuza dalıyor	4.8	ENTAILMENT
5333	Bir adam havuza atlıyor	Bir adam havuza dalıyor	4.4	ENTAILMENT
5334	Bir kadın havuza dalıyor	Bir adam havuza dalıyor	3.5	NEUTRAL
5338	Adam sosisleri baharat ediyor	Adam eti baharatıyor	4.4	ENTAILMENT
5340	Adam bir kasede suya baharat ekliyor	Adam eti baharatıyor	3.0	NEUTRAL
5341	Adam sosisleri baharatlamıyor	Adam bir kasede suya baharat ekliyor	3.0	NEUTRAL
5342	Saza adam tarafından suya ekleniyor	Adam sosisleri baharat ediyor	3.7	NEUTRAL
5345	Bir adam flüt oynuyor	Bir adam tarafından bir flüt oynanıyor	4.9	ENTAILMENT
5346	Flüt oynayan bir adam yok	Bir adam flüt oynuyor	3.0	CONTRADICTION
5347	Bir adam büyük bir flüt oynuyor	Bir adam tarafından büyük bir flüt çalınıyor	4.9	ENTAILMENT
5348	Bir adam büyük bir flüt oynuyor	Bir adam küçük bir flüt oynuyor	3.9	NEUTRAL
5350	Bir adam küçük bir flüt oynuyor	Bir adam flüt oynuyor	4.7	ENTAILMENT
5351	Bir adam büyük bir flüt oynuyor	Bir adam tarafından bir flüt oynanıyor	4.4	ENTAILMENT
5356	Bayan patatesleri soyuyor	Patates bayan tarafından soyuluyor	5.0	ENTAILMENT
5357	Bayan patatesleri soyuyor	Patatesleri soyan bayan yok	2.7	CONTRADICTION
5358	Bir kadın patates soyuyor	Patates bayan tarafından soyuluyor	4.8	ENTAILMENT
5359	Bir kadın patates soyuyor	Patatesleri soyan bayan yok	4.2	CONTRADICTION
5361	Bayan patatesleri soyuyor	Bir kadın patates soymaz	4.2	CONTRADICTION
5362	Bayan patatesleri soyuyor	Bir kadın patates soyuyor	5.0	ENTAILMENT
5369	Bir adam tarafından bir flüt oynanıyor	Bir adam bir scooter sürüyor	1.3	NEUTRAL
5370	Bir adam bir scooter sürüyor	Flüt oynayan bir adam yok	1.1	NEUTRAL
5372	Bir adam gitar çalıyor	Bir adam enstrümanı çalıyor	4.3	ENTAILMENT
5376	Bir adam gitar çalıyor	Bir ahtapot bir kadın tarafından dilimleniyor	1.0	NEUTRAL
5377	Bir kadın bir ahtapotu dilimlemiyor	Bir adam gitar çalıyor	1.0	NEUTRAL
5378	Bir kadın bir ahtapotu dilimliyor	Bir adam enstrümanı çalıyor	1.0	NEUTRAL
5379	Gitar çalan bir adam yok	Bir kadın bir ahtapotu dilimliyor	1.0	NEUTRAL
5380	Bir adam gitar çalıyor	Bir kadın bir ahtapotu dilimliyor	1.0	NEUTRAL
5383	Gitar bir adam tarafından oynanıyor	Bir adam gitar çalıyor	5.0	ENTAILMENT
5384	Bir adam gitar çalıyor	Gitar çalan bir adam yok	4.3	CONTRADICTION
5385	Bir adam davul çalıyor	Gitar bir adam tarafından oynanıyor	2.0	NEUTRAL
5387	Davullar bir adam tarafından oynanıyor	Bir adam gitar çalıyor	2.9	NEUTRAL
5389	Bir adam davul çalıyor	Bir adam gitar çalıyor	3.7	NEUTRAL
5391	Bir adam bir kutudan biraz yiyecek çıkarıyor	Bir adam bir kutuya biraz yiyecek koyuyor	3.4	NEUTRAL
5393	Adam kabın içine tavuk koymuyor	Adam kabın içine tavuk koyuyor	3.3	CONTRADICTION
5395	Adam kabın içine tavuk koymuyor	Bir adam bir kutuya biraz yiyecek koyuyor	3.7	NEUTRAL
5397	Bir adam bir kutudan biraz yiyecek çıkarıyor	Adam kabın içine tavuk koyuyor	2.5	CONTRADICTION
5398	Adam kabın içine tavuk koyuyor	Bir adam bir kutuya biraz yiyecek koyuyor	4.315	ENTAILMENT
5399	Yumurtalar bir kadın tarafından bir kaseye çatlıyor	Bir kadın yumurtaları bir kaseye çatlatıyor	4.9	ENTAILMENT
5401	Bir kadın şişe bir rafa yerleştiriyor	Şişeler bir kadın tarafından bir rafa yerleştiriliyor	4.9	ENTAILMENT
5404	Bir kadın yumurtaları bir kaseye çatlatıyor	Bir rafa şiş koyan kadın yok	1.4	NEUTRAL
5405	Yumurtalar bir kadın tarafından bir kaseye çatlıyor	Bir kadın şişe bir rafa yerleştiriyor	1.7	NEUTRAL
5406	Bir kadın bir kaseden yumurta alıyor	Bir kadın şişe bir rafa yerleştiriyor	1.9	NEUTRAL
5407	Bir kadın yumurtaları bir kaseye çatlatıyor	Bir kadın şişe bir rafa yerleştiriyor	2.4	NEUTRAL
5409	Bir bebek gitar çalmıyor	Bir bebek gitar çalıyor	2.7	CONTRADICTION
5411	Küçük çocuk şarkı söylüyor ve gitar çalıyor	Küçük çocuk şarkı söylemiyor ve gitar çalmıyor	3.2	CONTRADICTION
5414	Küçük çocuk şarkı söylüyor ve gitar çalıyor	Bir gitar bir bebek tarafından oynanıyor	3.5	NEUTRAL
5415	Bir bebek gitar çalmıyor	Küçük çocuk şarkı söylüyor ve gitar çalıyor	3.6	NEUTRAL
5419	Bir kadın patates soyuyor	Bir kadın yiyecek soyuyor	4.3	ENTAILMENT
5420	Patates soyan kadın yok	Bir kadın patates soyuyor	4.5	CONTRADICTION
5423	Bir kişi bir izleyicinin önünde tutkuyla gitar çalıyor	Bir kadın patates soyuyor	1.0	NEUTRAL
5426	Bir adam e -postayı okuyor	Bir kişi e -postayı okuyor	4.8	ENTAILMENT
5427	E -postayı okuyan bir kişi yok	Bir adam e -postayı okuyor	3.365	CONTRADICTION
5429	Birisi e -postayı okuyor	Birisi e -postayı okumuyor	4.1	CONTRADICTION
5432	Birisi e -postayı okuyor	Bir kişi e -postayı okuyor	4.8	ENTAILMENT
5434	Bir adam e -postayı okuyor	Birisi e -postayı okuyor	4.6	ENTAILMENT
5435	İki bebek pandası oynuyor	İki yavru oynuyor	3.9	ENTAILMENT
5436	İki bebek pandası uyuyor	İki bebek pandası oynuyor	3.5	NEUTRAL
5437	İki pandalar birlikte yatıyor	İki panda ayısı birlikte yatıyor	5.0	ENTAILMENT
